experiment,scenario,session,mean_joint_risk,mean_disruption,mean_learning_loss,intervention_rate,stop_rate
w_a1.55_b0.35_g1.65,crane,29,0.3196800348226162,0.017500000000000005,0.0125,0.25,0.0
w_a1.55_b0.35_g1.65,crane,30,0.3218968660849167,0.017500000000000005,0.012500000000000002,0.25,0.0
w_a1.55_b0.35_g1.65,crane,31,0.32254033821329753,0.018083333333333337,0.012916666666666667,0.25833333333333336,0.0
w_a1.55_b0.35_g1.65,crane,32,0.3174584873143575,0.018083333333333337,0.012916666666666668,0.25833333333333336,0.0
w_a1.55_b0.35_g1.65,crane,33,0.3218692614693622,0.018083333333333333,0.012916666666666668,0.25833333333333336,0.0
w_a1.55_b0.35_g1.65,crane,34,0.32246342767547925,0.016333333333333335,0.011666666666666667,0.23333333333333334,0.0
w_a1.55_b0.35_g1.65,crane,35,0.31990561908480164,0.01691666666666667,0.012083333333333335,0.24166666666666667,0.0
w_a1.55_b0.35_g1.65,crane,36,0.3175911807798508,0.01691666666666667,0.012083333333333335,0.24166666666666667,0.0
w_a1.55_b0.35_g1.65,crane,37,0.31299706698481633,0.02041666666666667,0.014583333333333334,0.2916666666666667,0.0
w_a1.55_b0.35_g1.65,crane,38,0.3283571227314168,0.016333333333333335,0.011666666666666665,0.23333333333333334,0.0
w_a1.55_b0.35_g1.65,crane,39,0.3063660405869077,0.021000000000000005,0.015000000000000001,0.3,0.0
w_a1.55_b0.35_g1.65,substation,0,0.32942357409303824,0.01575,0.011250000000000001,0.225,0.0
w_a1.55_b0.35_g1.65,substation,1,0.3248925266738386,0.014000000000000002,0.010000000000000002,0.2,0.0
w_a1.55_b0.35_g1.65,substation,2,0.321635318270348,0.01691666666666667,0.012083333333333335,0.24166666666666667,0.0
w_a1.55_b0.35_g1.65,substation,3,0.32044377324879714,0.019833333333333335,0.014166666666666668,0.2833333333333333,0.0
w_a1.55_b0.35_g1.65,substation,4,0.32369662211132455,0.014583333333333334,0.010416666666666666,0.20833333333333334,0.0
w_a1.55_b0.35_g1.65,substation,5,0.3228603564471301,0.018666666666666668,0.013333333333333334,0.26666666666666666,0.0
w_a1.55_b0.35_g1.65,substation,6,0.3237508538166731,0.015166666666666669,0.010833333333333334,0.21666666666666667,0.0
w_a1.55_b0.35_g1.65,substation,7,0.3213835722350321,0.01691666666666667,0.012083333333333333,0.24166666666666667,0.0
w_a1.55_b0.35_g1.65,substation,8,0.32414639708250154,0.017500000000000005,0.0125,0.25,0.0
w_a1.55_b0.35_g1.65,substation,9,0.3258323105253183,0.018083333333333333,0.012916666666666667,0.25833333333333336,0.0
w_a1.55_b0.35_g1.65,substation,10,0.3198505473289701,0.016333333333333335,0.011666666666666665,0.23333333333333334,0.0
w_a1.55_b0.35_g1.65,substation,11,0.3202301163287765,0.019250000000000003,0.01375,0.275,0.0
w_a1.55_b0.35_g1.65,substation,12,0.32613995647904165,0.018083333333333333,0.012916666666666667,0.25833333333333336,0.0
w_a1.55_b0.35_g1.65,substation,13,0.3290994145698285,0.017500000000000005,0.0125,0.25,0.0
